-35.944,136.663,59.26,212,"West Bay Rd, Flinders Chase, SA 5223, Australia"
-35.5763,138.6,6,2530,"4 Fell St, Encounter Bay, SA 5211, Australia"
-35.4576,176.199,1597.09,0,"NA"
-35.3255,164.337,2175.87,14,"NA"
-35.1017,147.096,186.4,400,"Lockhart Rd, Collingullie, NSW 2650, Australia"
-35.0621,176.674,1561.43,1,"NA"
-34.81,-58.6036,-61.81,661,"Tristn Surez, Buenos Aires 1806, Argentina"
-34.6578,117.547,188.08,36,"Muirs Hwy, Mount Barker, WA 6324, Australia"
-34.6103,163.285,2175.78,1,"NA"
-34.5042,146.19,134.15,533,"Street, Whitton, NSW 2705, Australia"
-34.3028,150.007,611.06,1692,"Wombeyan Caves Rd, Wombeyan Caves, NSW 2580, Australia"
-34.2715,-64.387,224.93,14,"35, General Roca, Cordoba, Argentina"
-34.1752,143.96,94,164,"Oxley Rd, Oxley (South), NSW 2711, Australia"
-34.152,147.646,240.47,79,"Mary Gilmore Way, Morangarell, NSW 2666, Australia"
-34.1972,148.447,379.8,1369,"2453 Olympic Hwy, Bendick Murrell, NSW 2803, Australia"
-33.9645,142.774,84.73,147,"Arumpo Rd, Arumpo, NSW 2715, Australia"
-33.9115,144.712,112,73,"Wooranbara Corrong Rd, Booligal, NSW 2711, Australia"
-33.8485,116.082,243.35,2514,"South Western Hwy, WA 6255, Australia"
-33.8491,120.651,25.58,61,"Springdale Rd, Munglinup, WA 6450, Australia"
-33.7241,-1.01667,-5,0,"NA"
-33.7821,151.133,65.5,7293,"Ramp, Macquarie Park, NSW 2113, Australia"
-33.6643,-61.9308,2211.75,76,"General Lpez, Santa Fe 2726, Argentina"
-33.6909,161.976,2173.81,0,"NA"
-33.4262,-67.0251,539.92,22,"7, San Luis, San Luis 5724, Argentina"
-33.4906,15.2643,936.94,0,"NA"
-33.4367,138.149,64.07,1216,"MajorRoad, Merriton, SA 5523, Australia"
-33.3284,161.474,1915.08,2,"NA"
-33.1893,20.677,861.3,1180,"N1, Laingsburg, Western Cape, South Africa"
-33.0054,-58.6042,25.61,55,"14, Gualeguaych, Entre Rios 2820, Argentina"
-32.9011,-67.8284,1444.43,245,"Lavalle, Mendoza 5533, Argentina"
-32.9998,118.404,292.86,46,"Maiola Rd, North Lake Grace, WA 6353, Australia"
-32.7145,134.298,17.92,32,"Flinders Hwy, SA 5680, Australia"
-32.6712,-56.4855,153.35,91,"Brigadier General Fructuoso Rivera, Tacuarembo 45000, Uruguay"
-32.6844,150.007,686.77,637,"Bylong Valley Way, NSW 2849, Australia"
-32.6577,178.735,1598.65,0,"NA"
-32.5398,-63.4767,241.09,163,"Calle 7, Luca, Cordoba 5918, Argentina"
-32.5331,148.55,335.61,436,"Obley Rd, NSW 2869, Australia"
-32.4687,-71.2795,49.9,1706,"Autopista Aconcagua, La Ligua, Valparaso 2030000, Chile"
-32.4812,-54.112,170.77,163,"Bdier Gen Juan Antonio Lavalleja, Cerro Largo, Uruguay"
-32.3893,119.48,352.46,34,"Holland Trak, Forrestania, WA 6359, Australia"
-32.2628,125.503,107.32,13,"Eyre Hwy, Caiguna, WA 6443, Australia"
-32.1609,18.5739,1194.92,1262,"R364, Cederberg, Western Cape, South Africa"
-32.1456,146.991,255,86,"Plummers Rd, Five Ways, NSW 2825, Australia"
-32.0424,23.011,1060,557,"Beaufort West, Beaufort West, Western Cape 6970, South Africa"
-31.8763,127.849,16.96,5,"Eyre Hwy, Mundrabilla, WA 6443, Australia"
-31.7442,-58.3046,55.3,73,"14, Coln, Entre Rios 3287, Argentina"
